8,6,10,8,0,1,3,0,87,0,12,8,9,12,5,8,30,0,2,3,7,9,7,8,1,7,0,17,1,5,23,24,6,2,1,13,63,18,9,16,1,9,6,7,36,22,1,2,7,7,4,2,14,67,4,5,2,8,36,7,1,6,0,4,12,4,1,21,0,3,0,17,44,15,7,6,7,17,1,2,5,4,4,3,12,13,12,12,0,19,9,3,0,0,9,5,0,1,2,7,6,2,14,4,2,0,29,7,44,1,4,14,2,30,1,0,12,27,64,8,1,7,4,3,4,9,15,6,1,8,7,10,0,3,18,7,7,2,1,7,90,11,26,23,19,9,3,4,12,13,4,86,3,3,19,11,17,13,11,4,8,7,6,5,17,16,6,13,14,13,16,10,0,3,16,3,7,0,18,11,6,10,2,10,12,11,5,1,11,13,4,4,16,3,4,0,0,9,4,10,5,119,4,6,2,1,0,4,2,12,7,2,15,1,66,27,9,11,5,35,10,72,13,6,7,35,10,7,130,0,1,17,22,10,1,27,3,0,7,6,23,10,6,0,5,9,12,54,3,11,8,1,22,3,18,0
1,0,57,0,0,0,16,0,0,0,7,0,0,5,0,0,12,0,0,1,1,5,0,18,0,5,0,14,0,55,0,8,0,0,0,0,0,1,0,45,0,0,9,9,10,9,0,3,0,4,2,0,27,0,0,2,0,95,0,3,1,0,0,14,103,7,0,2,0,0,0,18,17,7,0,0,12,1,0,0,7,2,0,1,3,0,18,6,0,55,3,0,0,3,23,18,0,0,0,4,0,0,10,0,47,0,81,0,0,0,0,5,0,9,0,8,1,6,0,5,0,15,0,45,0,0,5,7,0,0,1,21,0,21,2,1,11,1,0,0,0,96,11,3,55,0,0,3,0,0,2,0,14,0,0,0,5,0,1,2,2,5,0,6,5,15,9,3,0,0,1,0,0,1,2,1,0,0,1,3,0,0,0,1,0,3,4,0,0,123,44,46,3,2,0,0,0,0,0,1,0,66,16,10,0,0,1,0,0,11,7,118,8,0,0,18,0,11,3,52,3,85,4,0,2,0,0,43,40,0,1,73,5,8,4,6,2,23,1,4,8,2,1,0,4,2,49,49,41,17,1,0,0,0,0,0
3,0,6,1,0,1,4,0,0,0,72,0,0,3,1,1,23,4,4,8,2,1,0,2,0,2,0,74,3,14,23,15,13,0,14,0,0,12,1,10,0,0,1,0,43,42,7,0,54,15,4,4,1,0,0,8,3,22,0,4,15,0,8,3,6,8,0,6,0,1,0,28,42,82,0,0,5,23,9,0,54,1,1,8,30,0,52,25,0,46,25,5,1,0,1,7,0,0,2,20,4,0,21,0,4,1,21,0,0,3,0,5,0,49,3,53,2,26,0,1,1,0,14,46,0,30,44,21,0,2,0,1,3,2,1,14,3,1,4,0,0,9,32,1,2,1,2,13,2,30,30,0,64,0,4,0,17,0,73,41,43,5,0,2,16,21,0,7,1,1,32,2,0,1,8,0,11,0,22,0,0,0,0,0,24,56,1,0,9,17,15,1,19,12,3,0,0,0,0,0,0,70,0,5,0,0,5,16,0,5,0,11,29,2,0,9,3,62,3,28,1,39,1,61,11,0,0,7,71,23,3,39,16,27,58,10,0,0,17,19,10,1,5,0,20,0,4,40,4,25,0,7,0,0,1,6
0,5,39,4,0,1,0,0,0,0,2,1,4,2,3,1,14,0,1,8,18,5,0,18,1,18,0,44,0,49,13,24,31,1,10,16,1,5,2,5,0,33,9,4,18,14,8,11,11,0,3,0,22,5,0,63,1,26,0,3,0,1,0,5,9,4,11,6,0,1,0,38,17,1,13,15,12,18,0,13,2,14,1,2,4,1,16,5,0,20,8,2,0,0,8,20,0,4,2,32,4,0,15,2,3,0,282,2,0,0,1,7,8,12,2,0,1,25,1,5,0,3,2,2,0,0,71,3,4,0,5,36,1,3,17,14,7,4,1,0,0,6,49,11,10,9,4,75,5,11,0,6,2,4,20,1,64,1,1,1,3,4,3,0,21,72,0,5,3,6,6,5,0,1,3,11,30,0,4,14,0,3,1,4,3,3,0,0,0,9,4,15,49,3,30,7,4,0,3,9,1,137,28,0,0,0,0,9,2,3,32,8,19,0,4,5,2,8,6,38,5,67,7,5,33,2,0,4,140,3,6,9,6,10,2,3,0,0,5,22,5,17,37,0,5,25,23,22,7,53,8,16,0,7,14,0
0,24,24,4,0,0,7,3,0,1,2,2,1,2,2,1,28,0,3,3,5,3,2,22,15,13,1,13,2,10,0,16,11,5,2,10,12,0,5,2,8,11,22,17,7,19,20,10,7,3,8,0,5,9,0,25,0,59,5,12,11,5,0,24,2,2,0,3,1,12,0,66,26,2,26,6,15,5,0,16,4,12,12,2,15,3,4,5,0,110,10,0,0,4,16,12,0,10,2,16,0,2,10,2,16,1,31,10,0,0,8,23,36,3,1,2,1,20,41,0,0,0,5,3,0,0,1,18,0,0,2,11,2,21,31,16,23,2,1,1,8,7,8,14,12,3,3,13,25,1,4,6,3,6,23,1,5,5,4,6,5,12,10,0,17,33,7,7,1,27,17,7,0,0,10,2,11,0,11,19,0,10,0,2,3,0,5,0,3,10,13,2,6,36,16,16,0,0,9,0,4,33,12,14,1,0,0,31,8,30,16,35,32,1,4,4,2,23,2,27,19,138,8,0,23,9,0,6,35,0,15,95,4,5,1,19,3,5,9,6,13,16,19,0,7,17,7,75,26,11,28,25,0,4,22,0
80,0,25,0,108,2,0,9,2,45,8,0,0,1,1,0,36,7,1,22,0,1,0,0,0,34,3,12,1,28,1,3,3,0,0,2,0,0,0,1,0,25,1,0,45,9,0,0,5,4,37,4,1,0,0,16,17,18,2,0,48,0,4,1,2,15,3,9,6,1,1,37,16,16,0,2,0,5,0,0,24,0,0,28,9,0,0,6,79,18,11,0,0,0,0,1,88,0,8,2,0,1,4,7,11,3,8,0,0,7,0,7,0,16,7,0,13,9,16,19,0,5,1,0,10,16,28,9,52,0,1,3,0,0,0,3,0,0,9,0,0,0,14,0,0,13,22,21,0,13,0,3,0,2,2,0,27,0,9,1,3,0,13,8,1,29,0,2,0,1,3,11,86,1,0,40,8,3,10,0,0,0,43,4,11,23,4,4,0,5,0,4,16,17,0,0,39,0,0,0,0,27,6,42,18,0,7,0,0,18,1,0,12,15,7,1,0,30,5,12,9,27,2,13,0,0,0,1,20,2,46,6,24,4,0,1,0,0,1,12,0,6,7,5,12,1,1,57,6,7,0,0,0,3,0,8
9,1,44,0,65,42,0,0,0,8,5,38,0,5,0,48,56,34,0,18,2,1,3,18,0,6,2,17,2,29,1,12,11,0,0,2,0,1,1,59,4,25,0,2,35,63,0,5,1,7,5,37,14,0,0,15,0,5,0,0,0,0,0,5,24,20,0,5,37,0,40,27,41,5,0,3,13,21,0,0,38,1,0,0,2,1,2,8,7,46,1,0,0,0,2,19,9,5,0,31,9,0,6,0,5,0,51,0,0,0,3,21,0,15,2,1,5,36,1,16,3,5,2,21,0,27,22,4,12,5,21,25,0,3,0,5,1,1,0,6,0,22,39,2,5,2,3,20,0,0,1,0,16,12,1,0,27,0,10,5,2,4,0,1,5,40,0,3,0,4,1,1,5,0,43,13,15,0,11,2,4,5,14,21,3,27,0,2,2,17,14,25,16,24,2,0,16,0,8,4,0,54,18,30,0,0,0,0,0,47,1,4,28,0,0,12,3,46,2,75,0,81,6,1,5,0,0,2,47,2,0,38,15,6,3,18,0,0,1,6,30,1,0,15,1,2,1,50,10,13,0,0,0,9,1,31
255,0,50,2,48,25,4,3,0,23,32,0,0,0,0,4,48,20,1,13,0,10,0,0,0,0,3,7,1,56,1,1,20,0,0,0,0,10,3,15,5,16,7,19,42,16,0,0,4,21,9,21,2,0,0,1,2,18,0,4,8,0,0,17,14,2,0,6,16,0,15,14,18,30,0,7,5,1,3,0,42,0,0,1,26,0,16,6,25,48,13,0,0,1,5,0,35,0,0,3,22,0,19,2,44,10,3,0,0,0,0,4,2,23,1,3,1,7,0,1,3,0,16,76,0,54,0,10,23,10,5,0,14,14,1,1,6,0,28,0,0,8,1,0,9,23,0,1,0,0,18,0,63,0,2,0,0,0,39,65,9,25,0,0,1,13,0,4,0,3,11,3,37,0,8,31,3,6,1,1,0,0,34,16,6,45,18,2,17,21,15,2,1,53,2,0,34,0,0,0,0,12,0,268,5,0,0,0,0,97,0,8,23,0,0,10,11,84,11,20,2,19,23,2,1,0,0,0,14,6,1,46,8,4,38,4,0,0,9,0,7,0,6,3,35,1,8,55,17,4,2,0,0,0,1,17
15,0,102,0,74,11,3,1,0,27,7,0,0,0,0,4,38,8,0,1,0,1,0,0,0,11,0,14,0,52,4,7,1,0,0,0,0,1,0,66,0,0,0,2,5,6,0,1,7,7,1,14,5,0,0,3,2,5,0,5,1,0,0,2,8,44,0,4,3,0,3,32,24,6,0,0,2,15,0,0,14,0,0,5,11,0,7,24,28,33,7,1,0,1,3,2,40,0,0,2,44,0,3,0,21,2,150,0,0,0,0,2,0,21,11,6,0,2,0,20,1,0,1,39,0,10,50,3,26,1,1,3,0,2,1,1,1,0,0,0,0,2,63,0,2,4,9,73,1,5,1,0,9,1,7,0,58,0,12,7,1,0,0,0,3,2,0,8,0,1,6,30,46,1,16,22,0,1,10,0,0,1,34,0,6,8,1,0,1,2,7,4,58,19,0,0,42,0,0,1,0,64,4,16,8,0,0,0,1,48,0,3,71,1,0,7,0,58,5,67,0,109,5,4,0,0,0,2,60,1,7,27,15,7,8,5,0,0,4,58,11,0,0,3,4,0,3,27,26,49,1,0,0,0,0,6
153,1,96,0,72,15,0,0,0,37,8,0,0,2,1,22,37,11,0,2,1,2,0,0,0,1,1,9,1,54,0,4,8,0,0,0,0,0,0,22,4,3,5,9,84,39,0,3,0,8,0,15,33,0,0,17,1,44,0,7,0,0,1,4,21,38,0,8,7,0,6,11,21,16,0,5,17,11,0,0,18,0,0,0,3,0,2,1,27,53,0,0,0,0,3,0,43,0,0,4,35,0,8,0,12,0,15,0,0,0,1,6,0,7,5,0,5,3,0,82,0,0,0,14,0,3,4,1,28,0,10,2,0,0,5,8,0,0,1,0,0,10,14,2,9,4,4,61,2,2,4,0,22,1,7,0,6,0,17,8,0,11,0,0,10,9,0,2,0,2,2,13,43,0,15,32,2,0,5,3,0,0,40,11,7,11,5,0,0,6,12,44,16,15,0,0,46,0,5,7,0,36,7,107,6,0,0,0,1,154,0,7,61,6,0,10,0,47,6,84,2,41,10,0,14,0,0,0,15,0,0,26,11,0,2,10,0,0,0,63,16,0,1,3,0,0,24,26,29,14,2,0,0,0,3,11
11,0,87,1,69,7,24,0,0,28,8,0,0,3,0,0,34,8,3,0,0,0,0,0,0,10,0,14,0,97,0,0,1,0,2,0,0,6,0,23,1,0,0,2,10,44,0,0,3,9,0,14,8,0,0,22,1,25,1,1,1,0,0,3,12,8,0,13,3,0,4,42,27,7,0,3,3,10,3,0,10,0,0,3,6,0,4,16,29,62,4,0,0,0,4,2,48,0,0,2,29,0,10,0,28,3,69,0,0,0,0,8,0,24,6,2,6,41,0,36,0,0,1,13,0,2,8,7,31,0,2,0,0,39,1,3,5,0,2,0,0,12,44,0,10,13,8,49,0,0,2,0,16,0,1,0,17,0,11,3,2,0,0,0,11,45,0,2,0,0,5,1,46,0,11,36,0,1,31,0,0,0,38,0,9,3,1,0,2,21,12,6,18,34,0,0,43,0,0,1,0,43,0,63,3,0,0,0,0,64,0,9,43,2,0,14,0,40,4,125,5,84,0,2,0,0,0,6,27,0,0,50,21,11,5,13,0,0,3,13,7,0,0,3,4,0,13,39,25,41,1,0,0,0,0,5
54,0,21,0,73,18,9,0,0,27,0,0,0,0,0,1,88,17,0,0,0,0,0,0,0,5,0,9,1,12,0,0,0,0,0,0,0,0,0,12,0,3,0,0,9,14,0,0,0,0,0,17,0,0,0,0,2,1,0,0,0,0,0,0,20,52,0,0,12,0,12,76,6,0,0,7,2,2,0,0,22,0,0,0,5,0,2,13,24,314,0,0,0,0,0,5,40,0,0,0,0,0,4,0,10,0,64,0,0,0,0,0,0,33,0,0,0,0,0,26,0,0,0,12,0,38,1,0,27,0,0,5,0,10,0,0,0,0,16,0,0,11,52,0,5,17,0,0,0,0,0,0,6,0,0,0,37,6,24,0,0,0,0,0,2,0,0,0,0,0,0,0,41,0,0,18,0,0,7,0,0,0,19,0,0,42,8,0,4,16,15,1,7,0,0,0,20,0,0,0,0,61,0,171,1,0,0,0,0,303,0,5,16,1,0,11,0,135,0,98,0,169,0,0,0,0,3,1,42,0,7,218,0,2,1,0,0,0,0,0,2,0,0,4,0,0,1,160,5,8,0,0,0,1,0,14
72,0,29,0,74,40,1,0,0,6,9,0,0,20,0,1,12,35,1,6,0,0,14,9,1,15,4,6,1,13,2,13,0,0,10,3,4,1,1,55,1,21,0,0,36,20,1,30,5,5,8,35,6,9,0,28,3,39,0,0,1,7,0,0,37,10,0,6,43,25,36,94,18,15,0,0,7,2,2,0,43,0,0,8,14,0,4,13,8,42,7,0,0,0,0,0,5,22,2,15,18,0,5,0,9,0,98,0,0,13,0,5,0,5,5,1,20,26,0,4,4,0,2,44,0,30,10,6,8,12,8,3,0,1,1,7,0,0,0,7,1,28,18,0,1,0,26,26,5,14,5,0,20,6,3,0,8,0,15,25,5,0,5,2,28,29,0,2,0,0,10,4,3,0,6,17,2,0,8,0,0,0,7,2,15,50,0,0,14,10,14,3,20,70,0,0,21,0,2,1,1,16,4,85,1,0,0,0,0,50,2,1,26,0,0,3,9,9,4,35,0,34,0,2,0,0,0,1,8,1,3,54,27,20,9,9,0,0,8,2,7,0,0,12,3,0,2,11,19,13,1,0,0,13,7,29
460,6,44,0,66,36,1,0,0,13,32,4,0,0,0,19,63,37,0,6,0,3,0,0,1,0,6,33,3,59,6,2,24,0,0,0,0,0,0,1,0,8,3,17,78,10,0,0,0,8,6,32,0,0,0,0,0,3,0,1,5,0,0,20,3,2,1,10,34,0,31,45,24,20,0,2,10,19,0,0,14,1,0,0,7,0,14,2,12,52,5,0,0,0,6,0,12,0,0,5,1,0,17,0,17,0,7,0,0,0,0,1,0,14,1,0,2,1,0,0,3,0,1,3,0,39,3,6,13,1,8,0,0,3,2,17,2,0,2,0,0,6,14,1,13,5,0,10,0,1,2,0,2,0,4,0,4,0,26,3,4,12,1,1,4,34,0,2,0,4,8,0,12,1,14,19,7,1,5,5,0,5,15,2,3,59,30,0,5,21,2,1,9,12,2,0,21,0,0,1,0,49,3,183,1,0,0,8,0,187,0,6,5,0,0,4,0,90,0,16,1,42,11,0,20,0,0,1,30,0,0,25,8,6,5,7,0,1,1,10,1,1,13,10,6,0,0,109,14,7,0,3,0,0,0,74
362,4,9,0,126,1,1,0,0,25,14,2,0,3,0,3,31,2,6,0,0,6,0,0,0,3,0,0,2,5,0,0,8,0,0,2,0,0,1,10,1,12,2,9,33,3,0,0,0,6,0,5,0,0,2,0,19,9,0,1,0,0,19,13,0,5,0,3,1,0,0,11,0,7,0,0,1,13,0,0,7,0,0,0,29,2,2,14,31,11,2,0,0,0,0,0,39,1,0,0,4,9,8,0,0,0,0,0,0,0,1,1,2,1,0,1,10,0,0,29,1,0,0,14,0,38,2,10,20,2,0,0,7,1,2,0,0,0,0,0,0,0,7,0,3,1,0,9,0,0,1,0,11,0,0,0,18,0,30,23,1,3,0,5,0,1,0,4,0,1,6,8,52,0,2,17,0,0,5,0,0,1,32,3,1,49,3,0,15,4,9,0,8,3,0,0,28,0,1,2,0,6,0,243,57,3,1,0,0,89,0,2,5,0,0,0,3,54,2,9,3,9,23,1,0,0,0,0,2,3,2,9,3,9,12,3,0,0,1,28,1,1,1,0,24,0,0,21,3,1,0,0,0,9,2,1
11,0,78,0,67,18,0,0,0,26,2,0,0,4,1,11,40,27,0,4,5,12,0,1,0,12,0,27,0,77,1,4,7,0,0,0,0,0,0,25,29,12,2,13,6,59,3,5,0,5,6,19,8,0,0,3,6,19,0,5,2,0,0,10,3,31,0,7,6,2,3,35,13,2,5,12,31,7,3,0,13,1,0,7,19,0,11,49,29,50,3,0,0,0,5,15,42,0,1,5,8,0,12,0,28,5,42,0,0,2,0,3,0,24,2,0,9,8,4,19,0,4,1,18,0,13,9,4,22,1,13,3,0,0,2,0,1,0,2,0,0,4,70,3,10,10,3,44,2,0,0,0,0,7,9,0,19,0,24,8,5,2,2,0,6,30,0,0,0,4,6,3,45,0,6,36,2,1,6,0,0,2,35,19,9,8,20,0,1,8,5,6,15,28,0,0,38,0,1,8,0,25,9,15,5,0,0,0,0,29,0,7,64,2,0,9,3,29,2,45,5,69,10,0,5,0,0,1,19,5,3,42,14,8,1,14,0,0,7,13,14,22,1,0,4,0,1,46,57,36,0,1,0,0,6,7
2,0,83,3,86,10,1,0,0,29,0,0,0,0,0,0,19,7,1,0,0,0,0,1,0,10,0,6,0,29,0,1,0,0,0,0,0,6,0,76,2,0,0,0,0,9,0,0,0,4,1,17,16,0,0,13,0,17,0,0,0,0,0,1,38,59,0,0,2,0,1,42,3,0,0,2,1,15,1,0,26,0,0,1,13,0,2,3,33,100,9,0,0,0,3,3,48,0,0,1,16,0,4,0,18,0,93,0,0,0,0,1,0,24,6,0,2,0,0,66,0,0,4,53,0,12,24,12,28,3,0,2,1,6,0,1,0,0,5,0,0,15,59,0,4,6,0,25,0,0,4,0,29,0,0,0,32,0,5,21,6,1,0,0,0,0,0,0,0,0,5,3,48,0,6,24,0,0,17,0,0,0,59,0,9,22,0,0,3,25,43,17,23,53,0,0,44,0,0,1,0,6,0,11,2,0,0,0,0,13,0,6,57,1,0,11,2,23,0,89,1,80,0,0,0,0,0,0,11,0,0,120,6,31,6,6,0,0,2,21,2,0,0,1,10,0,18,10,8,21,0,0,0,0,0,6
